sessionIndex,rep,H.period+t+i,UD.period.t+t.i+t.i,H.t+i+e,UD.t.i+i.e+i.e,H.i+e+five,UD.i.e+e.five+e.five,H.e+five+Shift.r,UD.e.five+five.Shift.r+five.Shift.r,H.five+Shift.r+o,UD.five.Shift.r+Shift.r.o+Shift.r.o,H.Shift.r+o+a,UD.Shift.r.o+o.a+o.a,H.o+a+n,UD.o.a+a.n+a.n,H.a+n+l,UD.a.n+n.l+n.l,H.n+l+Return
2,1,0.26080000000000003,0.8073,0.2743,1.1604,0.2606,1.4285,0.2928,1.4003,0.2567,0.6494,0.27599999999999997,1.3804,0.2498,1.2220000000000002,0.24629999999999996,1.3086000000000002,0.2547
2,2,0.25849999999999995,0.8134,0.2612,0.511,0.24159999999999998,0.8187,0.2194,0.8277000000000001,0.18610000000000002,0.5499999999999999,0.19090000000000001,0.2718,0.1956,0.2511,0.2465,0.4664,0.2729
2,3,0.2738,0.2562,0.2693,0.2742,0.2553,0.5054,0.27670000000000006,1.0514000000000001,0.2601,0.9275,0.2379,0.8916,0.2036,0.4131,0.2128,0.5559000000000001,0.2197
2,4,0.2514,0.31880000000000003,0.2398,0.8318,0.2525,0.9799,0.26330000000000003,1.0833,0.2622,0.5045000000000001,0.23920000000000002,0.4628,0.2368,0.4314,0.2434,0.5674,0.2569
2,5,0.2996,0.3106,0.2452,0.4199,0.2645,0.6411,0.2373,0.7118000000000001,0.23679999999999998,0.43829999999999997,0.2096,0.2499,0.2112,0.2425,0.2389,0.43279999999999996,0.2474
2,6,0.297,0.22039999999999998,0.25739999999999996,0.2025,0.2471,0.46929999999999994,0.24630000000000002,0.5571999999999999,0.23260000000000003,0.474,0.21550000000000002,0.2716,0.2025,0.29100000000000004,0.2268,0.471,0.24180000000000001
2,7,0.2875,0.174,0.2194,0.2867,0.1785,0.6871,0.2284,0.7807,0.2403,0.6492,0.24789999999999998,0.3346,0.1645,0.3185,0.18669999999999998,0.5682,0.2213
2,8,0.2514,0.2214,0.2239,0.2151,0.2133,0.46819999999999995,0.23249999999999998,0.5456,0.2439,0.4818,0.1956,0.2773,0.18430000000000002,0.272,0.2146,0.4447,0.24359999999999998
2,9,0.2867,0.1876,0.24080000000000001,0.3238,0.2434,0.5315,0.25839999999999996,0.6273,0.24409999999999998,0.4253,0.2104,0.248,0.1991,0.276,0.2546,0.4233,0.2762
2,10,0.30610000000000004,0.19419999999999998,0.22299999999999998,0.2183,0.1874,0.4111,0.16920000000000002,0.5566,0.1574,0.4353,0.1764,0.2993,0.19829999999999998,0.2585,0.1935,0.5132,0.20429999999999998
2,11,0.2476,0.23299999999999998,0.2191,0.5663,0.2004,0.8157999999999999,0.20829999999999999,0.9482999999999999,0.23020000000000002,0.5196000000000001,0.2183,0.329,0.2212,0.3123,0.2349,0.47440000000000004,0.2439
2,12,0.24600000000000002,0.2698,0.2368,0.9556,0.222,1.1181,0.2558,1.1401999999999999,0.2257,0.3648,0.21810000000000002,0.2226,0.2086,0.2221,0.24430000000000002,0.4459,0.2535
2,13,0.24550000000000002,1.3141,0.21990000000000004,1.3295,0.2238,0.6619999999999999,0.22330000000000003,0.5137999999999999,0.22410000000000002,0.4104,0.20670000000000002,0.2343,0.2148,0.2875,0.2336,0.4544,0.2495
2,14,0.2656,0.21430000000000002,0.2677,0.3307,0.2326,0.5085999999999999,0.2205,0.6067,0.1899,0.4224,0.18409999999999999,0.2794,0.1719,0.3029,0.20929999999999999,0.5441,0.2244
2,15,0.2571,0.36939999999999995,0.23759999999999998,1.1033,0.23359999999999997,1.2153,0.2323,1.2294000000000003,0.22360000000000002,0.3479,0.2004,0.2402,0.19879999999999998,0.2003,0.2299,0.40769999999999995,0.2555
2,16,0.2595,0.4565,0.2252,0.5505,0.2151,0.5723,0.213,0.622,0.2122,0.4637,0.18819999999999998,0.2741,0.1787,0.2672,0.2043,0.39869999999999994,0.2334
2,17,0.2782,1.4582,0.2576,1.5567,0.25129999999999997,0.6696,0.207,0.6901999999999999,0.20179999999999998,0.4584,0.18380000000000002,0.2539,0.203,0.2145,0.228,0.4958,0.256
2,18,0.2903,0.23670000000000002,0.2681,0.256,0.25780000000000003,0.3983,0.2626,0.4334,0.2629,0.3317,0.2439,0.304,0.2394,0.4296,0.2523,0.6492,0.27290000000000003
2,19,0.2587,0.6777,0.2054,0.2706,0.1748,0.4609,0.2005,0.5058,0.21760000000000002,0.3964,0.2353,0.2497,0.2046,0.2269,0.23520000000000002,0.42979999999999996,0.24910000000000002
2,20,0.27459999999999996,0.2296,0.2445,0.2611,0.25660000000000005,0.386,0.26,0.47340000000000004,0.2679,0.4297,0.261,0.2816,0.2346,0.26489999999999997,0.23490000000000003,0.4095,0.2023
2,21,0.29650000000000004,0.2312,0.273,0.6756,0.2727,0.7736000000000001,0.26289999999999997,1.2401,0.2753,0.7343,0.2426,0.6385000000000001,0.2283,0.2722,0.22119999999999998,0.4409,0.24230000000000002
2,22,0.2782,0.419,0.24180000000000001,0.4165,0.26849999999999996,0.5489999999999999,0.2667,0.5522,0.2741,0.38470000000000004,0.2279,0.257,0.2031,0.2575,0.22970000000000002,0.4737,0.2569
2,23,0.25739999999999996,0.37550000000000006,0.2294,0.32699999999999996,0.2487,0.4669,0.2526,0.5571999999999999,0.2569,0.48819999999999997,0.2086,0.3525,0.1918,0.3498,0.2131,0.5550999999999999,0.245
2,24,0.2938,0.3335,0.2511,0.3146,0.2532,0.42869999999999997,0.264,0.483,0.29269999999999996,0.4132,0.2713,0.2918,0.26080000000000003,0.3098,0.2788,0.498,0.29100000000000004
2,25,0.2888,0.2438,0.2693,0.27,0.2606,0.379,0.24920000000000003,0.46690000000000004,0.256,0.3546,0.2412,0.2718,0.22910000000000003,0.27649999999999997,0.2521,0.48610000000000003,0.2513
2,26,0.2938,0.27340000000000003,0.2619,0.2571,0.22619999999999998,0.3928,0.2349,0.47600000000000003,0.23909999999999998,0.4365,0.2389,0.2974,0.2207,0.2493,0.269,0.39480000000000004,0.29510000000000003
2,27,0.2807,0.25780000000000003,0.2522,0.2544,0.2168,0.41250000000000003,0.2044,0.49750000000000005,0.2292,0.41159999999999997,0.224,0.2696,0.2224,0.2519,0.22899999999999998,0.4568,0.2593
2,28,0.288,0.6664,0.2648,0.2226,0.2546,0.3287,0.267,0.405,0.26349999999999996,0.30619999999999997,0.2455,0.1982,0.2231,0.2036,0.24480000000000002,0.40759999999999996,0.2591
2,29,0.2658,0.2287,0.242,0.2359,0.23199999999999998,0.3624,0.2249,0.4384,0.24639999999999998,0.3078,0.2605,0.1885,0.24680000000000002,0.203,0.2541,0.4272,0.2595
2,30,0.2817,0.1612,0.23650000000000002,0.1795,0.2339,0.3849,0.22199999999999998,0.43820000000000003,0.22760000000000002,0.37550000000000006,0.2147,0.1936,0.23160000000000003,0.2321,0.24980000000000002,0.4026,0.25339999999999996
2,31,0.307,0.2082,0.2645,0.1982,0.2328,0.368,0.2397,0.44400000000000006,0.2258,0.3705,0.1979,0.248,0.1846,0.3361,0.20779999999999998,0.5256000000000001,0.2479
2,32,0.3007,0.2099,0.2514,0.2173,0.2498,0.3714,0.2429,0.4566,0.25529999999999997,0.35860000000000003,0.2281,0.2494,0.1983,0.2887,0.2081,0.7103999999999999,0.2604
2,33,0.22469999999999998,0.227,0.221,0.241,0.2057,0.3643,0.25680000000000003,0.4633,0.21889999999999998,0.3753,0.21539999999999998,0.2834,0.17720000000000002,0.2815,0.2109,0.5383,0.22119999999999998
2,34,0.23920000000000002,0.233,0.2173,0.2328,0.208,0.37250000000000005,0.2341,0.46490000000000004,0.23149999999999998,0.4225,0.24889999999999998,0.3098,0.2299,0.2757,0.2637,0.4673,0.2651
2,35,0.2785,0.2929,0.245,0.3352,0.25370000000000004,0.4556,0.24660000000000004,0.5005,0.2613,0.37629999999999997,0.23310000000000003,0.2533,0.20590000000000003,0.3187,0.2321,0.5929,0.2669
2,36,0.2626,0.248,0.2252,0.2518,0.227,0.3801,0.25880000000000003,0.4516,0.23610000000000003,0.3578,0.2559,0.3026,0.2115,0.3398,0.26480000000000004,0.6003000000000001,0.2596
2,37,0.2761,0.3161,0.23070000000000002,0.7627,0.2494,0.9659,0.24769999999999998,1.0322,0.22719999999999999,0.44570000000000004,0.1995,0.2489,0.1896,0.32220000000000004,0.2323,0.6113999999999999,0.28
2,38,0.2703,0.3133,0.2516,0.4635,0.2772,1.0483,0.2667,1.0761,0.2828,0.8962,0.22549999999999998,0.351,0.2112,0.43579999999999997,0.2246,0.5908,0.26839999999999997
2,39,0.2491,0.38029999999999997,0.2299,0.3513,0.2131,0.5675,0.22900000000000004,0.5649,0.2253,0.47140000000000004,0.21359999999999998,0.2486,0.20779999999999998,0.3287,0.23920000000000002,0.6033999999999999,0.2712
2,40,0.3171,0.27390000000000003,0.27649999999999997,0.3339,0.2717,0.6374,0.19830000000000003,0.6953,0.19219999999999998,0.5668,0.154,0.2937,0.1851,0.2844,0.2329,0.4526,0.2701
2,41,0.2848,0.3107,0.247,0.4329,0.2703,0.6068,0.2505,0.6711,0.2495,0.4498,0.1877,0.2923,0.1867,0.3071,0.2149,0.532,0.2405
2,42,0.25270000000000004,0.3526,0.2189,0.3468,0.2294,0.42969999999999997,0.2091,0.5350999999999999,0.22310000000000002,0.3906,0.2426,0.2861,0.2328,0.2796,0.2576,0.48660000000000003,0.2645
2,43,0.31229999999999997,0.2932,0.2679,0.8579,0.2437,1.6543999999999999,0.2138,1.7233,0.2099,1.107,0.2136,0.31270000000000003,0.201,0.595,0.2416,0.7632,0.2645
2,44,0.2336,0.2747,0.2228,0.31620000000000004,0.1854,0.5324,0.2062,0.7557,0.1925,0.7149,0.1824,0.5246000000000001,0.145,0.3601,0.15450000000000003,0.5035000000000001,0.17720000000000002
2,45,0.28400000000000003,0.2821,0.2642,0.3368,0.2489,0.6279,0.2299,0.7023,0.23070000000000002,0.5488,0.19720000000000001,0.2698,0.2096,0.2964,0.2582,0.573,0.2782
2,46,0.2733,0.2435,0.2849,0.4024,0.24109999999999998,0.5526,0.2205,0.6376000000000001,0.188,0.4037,0.1956,0.25170000000000003,0.2016,0.2783,0.2248,0.5274,0.22560000000000002
2,47,0.2661,0.22940000000000002,0.24480000000000002,0.2373,0.23320000000000002,0.3891,0.2636,0.42600000000000005,0.2651,0.34330000000000005,0.2548,0.2126,0.23249999999999998,0.263,0.2595,0.5343,0.264
2,48,0.2986,0.2687,0.25739999999999996,0.28800000000000003,0.25529999999999997,0.3765,0.2548,0.42169999999999996,0.2654,0.3242,0.23659999999999998,0.20700000000000002,0.197,0.30110000000000003,0.2115,0.5114,0.2445
2,49,0.31379999999999997,0.2943,0.26680000000000004,0.3764,0.25,0.558,0.187,0.5912,0.20340000000000003,0.41289999999999993,0.1791,0.2277,0.1986,0.2833,0.2239,0.4544,0.26139999999999997
2,50,0.26480000000000004,0.5681999999999999,0.2495,0.29879999999999995,0.2357,0.4985,0.2333,0.5421,0.243,0.43770000000000003,0.194,0.29469999999999996,0.2086,0.3719,0.2572,0.5385,0.3229
3,1,0.2824,0.4396,0.266,0.5592,0.2489,1.1615,0.1927,1.2035,0.2083,0.9546999999999999,0.23620000000000002,1.1771,0.2061,1.1905,0.23170000000000002,1.7292,0.2447
3,2,0.25839999999999996,0.40559999999999996,0.2592,0.3033,0.237,0.5401,0.2228,0.6312,0.2017,0.5318,0.2112,0.3257,0.2141,0.29889999999999994,0.2389,0.4778,0.235
3,3,0.2785,0.3584,0.27190000000000003,0.3339,0.2476,0.4596,0.2027,0.5797000000000001,0.20429999999999998,0.45,0.2252,0.337,0.2426,0.45430000000000004,0.2716,0.6565,0.25970000000000004
3,4,0.2692,0.23349999999999999,0.2444,0.3315,0.26080000000000003,0.4464,0.2294,0.5673,0.2106,0.445,0.199,0.3396,0.21860000000000002,0.3216,0.2503,0.49759999999999993,0.2469
3,5,0.25980000000000003,0.3608,0.24350000000000002,0.306,0.2398,0.4195,0.2015,0.5201,0.2252,0.4062,0.2331,0.2935,0.2442,0.3237,0.24609999999999999,0.5768,0.25
3,6,0.2791,0.6233,0.23759999999999998,0.7911999999999999,0.24019999999999997,0.6246,0.21639999999999998,0.6642,0.2233,0.4231,0.2294,0.2982,0.2403,0.2889,0.2514,0.5135000000000001,0.2289
3,7,0.25139999999999996,0.2969,0.2424,0.2848,0.2492,0.4327,0.2444,0.5047,0.2499,0.3636,0.24409999999999998,0.24080000000000001,0.22569999999999998,0.2558,0.24,0.4699,0.2049
3,8,0.2673,0.4288,0.23459999999999998,0.2956,0.2359,0.4495,0.22089999999999999,0.5532,0.2178,0.5399,0.2601,0.6507000000000001,0.2839,0.6238,0.3147,0.7112,0.2579
3,9,0.2996,1.1891,0.24209999999999998,1.1754000000000002,0.2339,0.3941,0.2046,0.9699,0.1999,0.9143,0.21389999999999998,0.8103,0.2355,0.39749999999999996,0.3204,0.7496,0.3452
3,10,0.3321,0.3454,0.2487,0.3558,0.24180000000000001,0.4667,0.2154,0.5564,0.2494,0.3422,0.2465,0.2535,0.2819,0.24609999999999999,0.2965,0.4647,0.3052
3,11,0.3171,0.3037,0.25349999999999995,0.32180000000000003,0.2608,0.3862,0.23569999999999997,0.475,0.2254,0.41359999999999997,0.2183,0.3255,0.2399,0.3422,0.3038,0.528,0.3421
3,12,0.2811,0.35409999999999997,0.2416,0.3581,0.23020000000000002,0.4263,0.2157,0.5404,0.2592,0.4872,0.2653,0.3464,0.27590000000000003,0.3307,0.2696,0.46199999999999997,0.28590000000000004
3,13,0.3216,1.767,0.28809999999999997,2.0145999999999997,0.2957,2.2535,0.264,0.9546999999999999,0.2711,0.6133,0.2555,0.29100000000000004,0.27690000000000003,0.25270000000000004,0.3025,0.42769999999999997,0.3477
3,14,0.3294,0.3391,0.2779,0.4392,0.3104,0.4224,0.25630000000000003,0.5347999999999999,0.2753,0.414,0.2716,0.28469999999999995,0.2998,0.267,0.3133,0.4399,0.2943
3,15,0.3043,0.3145,0.27499999999999997,0.4067,0.28109999999999996,0.5564,0.2637,0.6962999999999999,0.2901,0.6286,0.2793,0.4655,0.28250000000000003,0.4256,0.2609,0.4467,0.27040000000000003
3,16,0.323,0.2316,0.27680000000000005,0.37229999999999996,0.30800000000000005,0.4988,0.2806,0.6298,0.2959,0.4843,0.2531,0.3523,0.2555,0.33210000000000006,0.2577,0.5298,0.2551
3,17,0.2326,0.3974,0.2476,0.4052,0.2571,0.44089999999999996,0.3046,0.5126999999999999,0.3183,0.38059999999999994,0.2824,0.2858,0.2623,0.28459999999999996,0.2578,0.49229999999999996,0.2555
3,18,0.3091,0.2613,0.2696,0.3155,0.26880000000000004,0.3762,0.2329,0.4805,0.2693,0.355,0.2495,0.256,0.24659999999999999,0.29100000000000004,0.2358,0.49770000000000003,0.2643
3,19,0.31020000000000003,0.2753,0.2637,0.359,0.2534,0.4131,0.22039999999999998,0.4918,0.2547,0.3299,0.261,0.21960000000000002,0.2528,0.2401,0.2399,0.4328,0.2571
3,20,0.30410000000000004,0.2652,0.3004,1.1155,0.2859,1.2098,0.2531,1.2597,0.2167,0.35390000000000005,0.2133,0.2328,0.2558,0.2636,0.24020000000000002,0.4681,0.2821
3,21,0.27449999999999997,0.3423,0.2621,0.4062,0.29169999999999996,0.44000000000000006,0.23700000000000002,0.5393,0.222,0.399,0.1779,0.281,0.2323,0.2769,0.275,0.43820000000000003,0.3384
3,22,0.33020000000000005,0.2638,0.2932,0.3061,0.3001,0.36429999999999996,0.2489,0.44349999999999995,0.26639999999999997,0.3317,0.2329,0.2422,0.2569,0.2643,0.2518,0.49160000000000004,0.2639
3,23,0.3308,0.25379999999999997,0.2983,0.2763,0.2933,0.3645,0.23370000000000002,0.4508,0.2403,0.3586,0.2266,0.2258,0.258,0.2854,0.3029,0.4659,0.31899999999999995
3,24,0.3237,0.2523,0.264,0.3025,0.2611,0.3648,0.22810000000000002,0.4189,0.2661,0.33,0.2532,0.1915,0.2761,0.24130000000000001,0.2846,0.3799,0.3363
3,25,0.3339,0.21580000000000002,0.2948,0.2647,0.2832,0.34550000000000003,0.2368,0.4345,0.2651,0.34390000000000004,0.23709999999999998,0.2344,0.241,0.2401,0.24680000000000002,0.4409,0.2801
3,26,0.3371,0.2066,0.283,0.25680000000000003,0.27690000000000003,0.3234,0.2379,0.424,0.2363,0.3452,0.22419999999999998,0.22849999999999998,0.22920000000000001,0.2247,0.2632,0.3651,0.3167
3,27,0.31679999999999997,0.2238,0.278,0.2505,0.2764,0.3086,0.24710000000000001,0.4548,0.21139999999999998,0.3826,0.18979999999999997,0.4602,0.1869,0.44009999999999994,0.2442,0.5802999999999999,0.2384
3,28,0.3252,0.23750000000000002,0.29059999999999997,0.2616,0.2853,0.3358,0.26030000000000003,0.38280000000000003,0.27559999999999996,0.3098,0.27559999999999996,0.162,0.2911,0.2136,0.2756,0.40390000000000004,0.2719
3,29,0.3303,0.21819999999999998,0.2764,0.2629,0.2606,0.33530000000000004,0.23520000000000002,0.39470000000000005,0.2492,0.3135,0.22460000000000002,0.2095,0.2455,0.31789999999999996,0.2278,0.6362,0.2473
3,30,0.3221,0.1697,0.2714,0.2753,0.2727,0.32720000000000005,0.25270000000000004,0.39080000000000004,0.2743,0.2946,0.2445,0.20950000000000002,0.2569,0.25320000000000004,0.2554,0.41580000000000006,0.268
3,31,0.33809999999999996,0.2204,0.31279999999999997,0.2577,0.2716,0.36519999999999997,0.24810000000000001,0.4356,0.2576,0.3451,0.26239999999999997,0.20439999999999997,0.2661,0.23370000000000002,0.2735,0.3903,0.2954
3,32,0.2828,0.29599999999999993,0.2698,0.2773,0.2484,0.3745,0.2389,0.45419999999999994,0.244,0.372,0.24159999999999998,0.2329,0.2395,0.2321,0.25029999999999997,0.386,0.2865
3,33,0.3291,0.21960000000000002,0.27449999999999997,0.2646,0.2516,0.3277,0.23259999999999997,0.4264,0.2627,0.3164,0.2547,0.21639999999999998,0.24969999999999998,0.2559,0.247,0.46630000000000005,0.2571
3,34,0.3257,0.2404,0.26370000000000005,0.3045,0.2365,0.3737,0.2159,0.4654,0.2235,0.399,0.2283,0.257,0.24309999999999998,0.2521,0.269,0.3942,0.2803
3,35,0.3009,0.2216,0.25570000000000004,0.2673,0.2309,0.3294,0.2254,0.4025,0.2566,0.3266,0.255,0.20679999999999998,0.24259999999999998,0.24,0.2405,0.399,0.2714
3,36,0.31829999999999997,0.2565,0.2848,0.3004,0.256,0.3416,0.24469999999999997,0.40049999999999997,0.2569,0.32089999999999996,0.2482,0.2328,0.2358,0.24930000000000002,0.245,0.4034,0.2806
3,37,0.3184,0.4243,0.2775,0.3088,0.2772,0.37320000000000003,0.2796,0.4505,0.2857,0.39840000000000003,0.33499999999999996,0.277,0.32120000000000004,0.4174,0.3175,0.5771,0.2563
3,38,0.3033,0.2125,0.2518,0.27949999999999997,0.23760000000000003,0.36029999999999995,0.21910000000000002,0.4687,0.22810000000000002,0.5981,0.22310000000000002,0.5077999999999999,0.1843,0.5171,0.20040000000000002,0.4354,0.2228
3,39,0.3241,0.2095,0.2552,0.2552,0.22490000000000002,0.3621,0.24259999999999998,0.45109999999999995,0.30379999999999996,0.4346,0.2777,0.3571,0.22599999999999998,0.3916,0.187,0.4713,0.2434
3,40,0.2819,0.2425,0.26239999999999997,0.2561,0.2479,0.34650000000000003,0.2838,0.4513,0.2687,0.4374,0.24780000000000002,0.3718,0.2051,0.3517,0.2268,0.4599,0.2374
3,41,0.2873,0.24889999999999998,0.25029999999999997,0.2405,0.2653,0.3778,0.2682,0.4343,0.2767,0.39269999999999994,0.24659999999999999,0.2552,0.2387,0.2551,0.254,0.794,0.31629999999999997
3,42,0.3271,0.2535,0.2843,0.3386,0.2682,0.53,0.2102,0.6623000000000001,0.221,0.537,0.2254,0.2691,0.27370000000000005,0.9360999999999999,0.2935,1.1484,0.3226
3,43,0.3312,0.23929999999999998,0.3093,0.26890000000000003,0.2951,0.44020000000000004,0.2571,0.535,0.2714,0.45280000000000004,0.255,0.2554,0.26849999999999996,0.2931,0.2788,0.4526,0.302
3,44,0.3226,0.2311,0.2841,0.25939999999999996,0.2762,0.4344,0.2801,0.5408,0.307,0.45830000000000004,0.2761,0.2636,0.2793,0.30369999999999997,0.29169999999999996,0.49770000000000003,0.3474
3,45,0.29359999999999997,0.2829,0.2843,0.3099,0.2743,0.5482,0.24370000000000003,0.8114999999999999,0.268,0.7268999999999999,0.2445,0.4546,0.2484,0.2783,0.2558,0.4359,0.2777
3,46,0.32120000000000004,0.2626,0.27449999999999997,0.32,0.28,0.5499,0.24969999999999998,0.6293000000000001,0.2508,0.5446,0.19990000000000002,0.26189999999999997,0.2171,0.2492,0.2722,0.3678,0.3732
3,47,0.3294,0.356,0.3036,0.7743,0.3028,0.9702999999999999,0.2566,1.0107,0.2761,0.47539999999999993,0.26480000000000004,0.2395,0.25980000000000003,0.2315,0.2667,0.4224,0.2725
3,48,0.2904,0.285,0.2727,0.3228,0.26139999999999997,0.4368,0.2619,0.4939,0.2656,0.3845,0.2458,0.2314,0.2529,0.2535,0.28850000000000003,0.39480000000000004,0.3025
3,49,0.3408,0.21999999999999997,0.2912,0.356,0.2804,0.4402,0.25639999999999996,0.511,0.2656,0.3694,0.24130000000000001,0.2187,0.2363,0.24869999999999998,0.2621,0.3931,0.2879
3,50,0.3136,0.2103,0.28559999999999997,0.3265,0.2922,0.43,0.2964,0.5085999999999999,0.29769999999999996,0.3652,0.2666,0.2182,0.2526,0.2258,0.27240000000000003,0.572,0.3365
4,1,0.28280000000000005,0.46419999999999995,0.26780000000000004,0.3141,0.239,0.5614,0.2157,0.5843,0.20800000000000002,0.46890000000000004,0.22990000000000002,0.25830000000000003,0.2223,0.276,0.21889999999999998,0.4431,0.20940000000000003
4,2,0.26189999999999997,0.3006,0.23049999999999998,0.28269999999999995,0.1907,0.4284,0.177,0.5277,0.1894,0.40090000000000003,0.20700000000000002,0.2613,0.19510000000000002,0.2522,0.2056,0.4251,0.208
4,3,0.27530000000000004,0.2388,0.2611,0.23340000000000002,0.21760000000000002,0.3776,0.19669999999999999,0.5001,0.1988,0.3862,0.1985,0.2824,0.1859,0.24509999999999998,0.18830000000000002,0.4024,0.2076
4,4,0.24130000000000001,0.2591,0.2445,0.2144,0.18280000000000002,0.3918,0.1981,0.4974,0.1899,0.3861,0.225,0.257,0.18009999999999998,0.2791,0.1898,0.46440000000000003,0.20220000000000002
4,5,0.2183,0.33649999999999997,0.18209999999999998,0.3043,0.1454,0.40190000000000003,0.179,0.4521,0.20040000000000002,0.36519999999999997,0.21420000000000003,0.2884,0.1762,0.3034,0.1817,1.3484,0.2067
4,6,0.2429,0.2721,0.2308,0.1961,0.21339999999999998,0.33230000000000004,0.2202,0.4165,0.2439,0.32110000000000005,0.2462,0.2142,0.23249999999999998,0.21150000000000002,0.23459999999999998,0.42079999999999995,0.2882
4,7,0.25680000000000003,0.2895,0.21430000000000002,0.24080000000000001,0.1945,0.3857,0.1953,0.4546,0.2109,0.38949999999999996,0.2173,0.2863,0.1999,0.3129,0.21359999999999998,0.49210000000000004,0.22959999999999997
4,8,0.21100000000000002,0.3064,0.2046,0.2669,0.1684,0.40950000000000003,0.1866,0.518,0.2281,0.4278,0.2632,0.3034,0.2173,0.31020000000000003,0.2041,0.48069999999999996,0.221
4,9,0.27190000000000003,0.2599,0.2412,0.2159,0.2352,0.3168,0.2334,0.3849,0.2524,0.3402,0.2273,0.2454,0.20929999999999999,0.2944,0.2233,0.4498,0.265
4,10,0.2213,0.5692,0.2176,0.5722,0.2173,0.7726,0.23,0.618,0.2326,0.48560000000000003,0.2413,0.1818,0.2399,0.20179999999999998,0.251,0.37260000000000004,0.24889999999999998
4,11,0.2732,0.29050000000000004,0.23309999999999997,0.22360000000000002,0.2292,0.34109999999999996,0.2073,0.40890000000000004,0.2165,0.3726,0.208,0.2243,0.19799999999999998,0.2536,0.2115,0.3349,0.2524
4,12,0.2516,1.259,0.20350000000000001,1.4028,0.1945,1.6654,0.1668,0.7279,0.1787,0.5212,0.1687,0.27740000000000004,0.174,0.2657,0.1985,0.36519999999999997,0.22590000000000002
4,13,0.2766,0.2399,0.2518,0.2389,0.2191,0.4129,0.2044,0.5578,0.2023,0.5075000000000001,0.202,0.3874,0.1666,0.37570000000000003,0.1706,0.5159,0.2313
4,14,0.24980000000000002,0.27869999999999995,0.23559999999999998,0.3584,0.24219999999999997,0.497,0.22899999999999998,0.5201,0.2266,0.4157,0.1941,0.2713,0.19380000000000003,0.2741,0.2046,0.36519999999999997,0.24259999999999998
4,15,0.2118,0.3721,0.2091,0.3437,0.21250000000000002,0.44430000000000003,0.2326,0.4657,0.236,0.3494,0.21299999999999997,0.2211,0.1834,0.2516,0.1935,0.38339999999999996,0.2337
4,16,0.2465,0.2382,0.2185,0.2304,0.1958,0.3608,0.19369999999999998,0.4469,0.20980000000000001,0.3776,0.19219999999999998,0.267,0.1843,0.27480000000000004,0.2052,0.3704,0.2635
4,17,0.261,0.2114,0.2634,0.22310000000000002,0.25680000000000003,0.3595,0.2357,0.47430000000000005,0.23619999999999997,0.4023,0.2339,0.2743,0.2231,0.2643,0.21230000000000002,0.40900000000000003,0.2109
